GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CABS_2	community transmission was already happening in early January	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATF4_1	protected sex (sex without a condom or HIV medicine to prevent or treat 	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJM_1	West Nile virus is transmitted primarily by several Culex species, including Culex salinarius and Culex pipiens	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA5M_4	scientific evidence supporting facemasks’ efficacy is lacking" while "adverse physiological, psychological and health effects are established	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DRU_0	The project was created "to understand what factors allow coronaviruses, including close relatives to SARS, to evolve and jump into the human population	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PCB_1	On the contrary, as we’ve explained before, all lines of evidence point to the virus coming from an animal	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PA1_6	the market played a role in spreading the virus	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PE1_1	Adeline being contagious	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATEX_1	a somewhat rare tick borne virus and the 70 yr old had the seasonal flu	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4M_7	Compartmentalized Air x Poor Circulation + Enclosed quarters = Transmission	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CABW_0	The first death from this, until then nameless disease	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04959H_1	the respiratory droplets that could spread the COVID-19 	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PAM_1	Bats, in particular, have been studied closely because they are considered to be the natural host of coronaviruses	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJH_2	virus	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATL4_3	the contribution from poor working conditions (crowding, poor ventilation, lack of PPE, and shouting due to elevated ambient noise levels	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04D4F2_0	doctors in Mexico were prescribing a medicine thought to prevent and cure COVID-19	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04959H_0	The Italian Government has never forbidden the testing of migrants for the COVID-19 virus	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6I_9	this coronavirus might come from snakes	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATL5_4	Those handling the products before shipping or in transit should wear masks and gloves	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PGQ_1	MERS) and severe acute respiratory system (SARS), two severe coronaviruses in people	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATF3_0	Our hands are the main culprit for virus transmission because we touch contaminated surfaces, open doors or shake someone’s hands	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6M_1	the one that causes COVID-19	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PAM_6	In the most recent outbreak pangolins have been implicated	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PDP_2	of SARS-like corona	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4M_10	Seems difficult to justify face mask requirements on flights and then this is waived in your face	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958U_3	this coronavirus originated in wildlife	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PK3_1	a key coronavirus protein shares "uncanny similarities" with an HIV-1 protein	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DR2_0	VID	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958I_0	Coronaviruses are thought to come from animals and then spread from person to person	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJM_4	skin rash on the trunk and chest	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6I_3	Coronavirus is transmitted through the air and primarily infects the upper respiratory and gastrointestinal tract of mammals and birds	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958V_1	on coronaviruses from bats	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6P_1	new coronavirus that causes COVID-19	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PK3_0	Missing link in coronavirus jump from bats to humans could be pangolins, not snakes	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA70_4	Viruses from this family have been passed to humans from animals before (more on this later) and usually result in cold- and flu-like respiratory symptoms for humans	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA9S_3	Authorities have tied recent outbreaks in Tianjin and Shanghai to imported goods	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4M_9	You must wear a protective face mask in all indoor public spaces" that made me 	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DQS_1	The new coronavirus is an RNA virus, like HIV	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958O_6	The most damning evidence in favor of lab origin 	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATKB_0	question with a complex mathematical model, which simulates the fluid dynamics of virus-loaded respiratory droplets in any space, from a cozy kitchen to a gigantic concert hall	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRG_5	are masks required in counties at Level Blue and above	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATIZ_0	The City Scrollz article and the Zambian Observer article both mention a student from Cameroon who contracted the virus and is alive today, allegedly due to his skin color	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATIW_1	All these factors make African Americans particular targets of the novel (new) coronavirus	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA70_5	when bats contract these viruses, their particularly strong immune systems prevent them from getting sick or dying from the infections	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4M_6	99% of all communicable diseases are transported like wildfire around the world via…drumroll please…."airplanes	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA70_12	humans have traded diseases back and forth historically, recently	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DR3_3	The virus is respiratory, meaning it spreads effectively	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJN_2	mosquitoes are the leading vectors responsible for infection transmission to humans throughout the world	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA66_4	Now these viruses can be transmitted from person to person	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049599_1	symptoms of getting 	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6P_9	Sometimes, respiratory droplets containing the virus may linger in the air	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DUX_1	Most emerging human viruses come from wildlife	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATIU_1	Anyone can get coronavirus	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA1A_1	Those wearing spects face foggy vision due to the mask on face	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958M_0	nCoV-2019 originally came from bats	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATFI_0	T cells could be less vulnerable to its mutations	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P3D_0	Coronavirus: Face masks not recommended for healthy individuals, but essential for health workers and sick people	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PDL_0	smokers are at a much lower risk of contracting the Chinavirus	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04959R_0	The Pirbright Institute, a research centre in England, filed for a patent on "the coronavirus" in 2015, but it is for a coronavirus that causes avian bronchitis	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P55_3	the origin of Covid-19 is in bats	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PCB_2	The genetic data is pointing to this virus coming from a bat reservoir	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CAAJ_1	the Indian subcontinent might be the place where the first human to human transmission of the virus occurred, a few months prior to the Wuhan outbreak	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P97_3	The disease is spread through respiratory droplets	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CABS_1	virus was first reported in late December	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CAAI_5	A lack of information about the first patient has meant scientists are still unclear how the disease made the leap from animals into humans	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CV9Z_2	sanctions against Maduro’s government have sharply limited travel there	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATLC_0	you wash and dry a cloth face mask on high heat	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA5F_3	33,000 deaths could be avoided by October 1 if 95 percent of people wore masks in public	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA2L_1	The current virus does not originate from the first version of Sars, and not least did it come from mice	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958W_1	The disease appears to have originated at a seafood and animal market in Wuhan	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRG_8	San Juan Basin Public Health, which covers Archuleta and La Plata counties, issued a more restrictive mask mandate last week that requires face coverings in all public indoor settings unless everyone present is fully vaccinated	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P59_4	people who previously had the disease should wear a mask and follow social distancing practices while out in public, so should people who have been vaccinated	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATLE_2	certain studies pegging hand dryers as disease vectors—including the one cited above, from 2015—were carried out by researchers who had worked as consultants for paper-towel manufacturers	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DVZ_0	Donald Trump-supporting activists and anti-vaxxers created and spread a conspiracy theory blaming Bill Gates for manufacturing the coronavirus	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CAB5_0	the virus jumped from animal species, where it had little effect, to humans, where it has become the most potent natural killer since the Spanish flu pandemic a century ago	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATIT_3	such conclusions are flawed	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C0495AT_2	People of all ages can be infected by the new coronavirus (2019-nCoV	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRE_0	Laughing, shouting or singing can release droplets that may contain the virus and infect other people nearby	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P3V_2	the current guidance as some may become reinfected and pass the virus on to others	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATFW_2	The virus uses messenger RNA to get cells in your body to produce more full viruses - this is how viruses reproduce in your body and spread the infection	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PAM_3	the closest related virus was in horse bats (	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA5M_1	face masks are ineffective	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA25_2	the new coronavirus - SARS-CoV-2 - which the UCL researchers said showed how it is adapting to its human hosts as it spreads	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958U_6	the virus had come from bats	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA70_2	COVID-19 is a zoonotic disease, which means it is caused by an animal virus that has been picked up by humans	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958M_1	One of the previous coronaviruses that caused severe acute respiratory syndrome, or SARS, spread from bats to civet cats to humans	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATEU_0	the mortality rate is high due to the introduction (of the virus) in elderly care homes 	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATMQ_2	parasitic fucked up disease	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATEF_0	They're a lot like little kids everywhere	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6Q_5	SARS-CoV-2 and its most closely related known relative, a bat coronavirus (BatCoV RaTG13), have the lowest amount of CpG among its close coronavirus relatives	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVH6_2	asking vaccinated individuals to continue to wear masks would undermine confidence in the coronavirus vaccines	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DUX_0	support research that aims to understand what factors allow coronaviruses, including close relatives to SARS	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRD_1	Indoor gatherings are particularly dangerous places for the virus to spread	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJO_1	some animals (including mink) seem very susceptible to and often die of COVID	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA66_3	Both SARS and MERS are classified as zoonotic viral diseases, meaning the first patients who were infected acquired these viruses directly from animals	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATFR_0	was true for beta-coronaviruses, a subclass that includes two cold-causing 	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATR5_0	Revised Ohio COVID-19 health order: Masks, social distancing at bars and restaurants still required	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJ4_2	coronavirus can infect and has infected children and even toddlers but it doesn’t make them very sick	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVHN_1	For all high-risk procedures, Level 4 PPE with N95 mask was made mandatory	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CAB1_2	bizarre claims	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P3D_14	Home-made masks, such as bandanas or scarves, should very much be seen as a "last resort" when it comes to personal protective measures	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PDP_3	The case for lab origins is much stronger than zoonotic from all I have reviewed	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJI_9	could mean pets are silent transmitters of the virus	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4F_5	masks aren’t very effective, I think some people should still wear them, but they may cause other problems such as respiratory infections	Non-Pharmaceutical Interventions (NPIs): Masks	Harmful effects of wearing masks	['Wearing masks has X negative effect']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA66_7	this coronavirus might come from snakes	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA5O_15	By wearing a mask, the exhaled viruses will not be able to escape and will concentrate in the nasal passages, enter the olfactory nerves and travel into the brain	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATRG_2	Where are masks required in Level Green counties	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATG2_1	people in this category make higher levels of antibodies to the virus	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958P_4	The genomic features described here may explain in part the infectiousness and transmissibility of SARS-CoV-2 in humans	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJQ_1	country	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PHW_11	The new coronavirus is spread mainly through respiratory droplets that are expelled when an infected person coughs, sneezes or speaks, as well as through contaminated surfaces	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04D4F2_1	officials struggle to get residents vaccinated, new and more potent strains of the virus loom and Arizona battles an unprecedented wave of the virus	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049590_0	Gates Foundation has a link with the "creation" of Corona	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049P3D_15	The same goes for many low-quality, non-certified face masks available online	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA70_13	humans have created environments where there are high densities of animals	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6I_2	Snakes – the Chinese krait and the Chinese cobra – may be the original source of the newly discovered coronavirus that has triggered an outbreak of a deadly infectious 	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA6W_7	that have investigated the infection of raccoon dogs with SARS-CoV-1 or SARS-CoV-2 under controlled conditions and with serologic surveillance	Contracting the virus	Who can contract COVID-19	['X can catch COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJY_1	A New York Times model shows how these droplets can spread from you to others around you	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DZX_5	dead laboratory animals were not properly disposed of, and lab workers were known to boil and eat laboratory-used eggs	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049PFV_0	This coronavirus comes from a family of viruses originating in animals that include other viruses such as SARS and MERS	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958T_2	hemorrhagic fever, a tick-borne virus with a fatality rate of as much as 50% in humans	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04ATJI_5	cats can transmit SARS-CoV-2 to other cats, but all were conducted in an artificial laboratory setting	Transmitting the virus	What transmits COVID-19	['X transmits / transfers COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C049DZX_3	killed miners who had stirred up bat feces	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CVH7_1	New York City Mayor Bill de Blasio said Tuesday he was considering imposing such rules in the city, which has recorded at least 11 deaths from COVID-19	Origin of the Virus	Where the first case of COVID-19 occurred	['The first case of COVID-19 occurred in location-X']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4F_2	masks are necessary and people should use them when out in public	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04958M_2	two of its researchers have identified the pangolin as the potential source of nCoV-2019	Origin of the Virus	Animals associated with the origin of COVID-19	['Animal-X is associated/involved with the origin of COVID-19']
GAIA_English.Colorado_TA2_20220211.ttl	claim_L0C04CA4U_8	sure to wear a mask when you can't maintain distance from others	Non-Pharmaceutical Interventions (NPIs): Masks	Places where wearing masks is necessary to prevent the spread of COVID-19	['Wearing masks is necessary in location/GPE/facility-x']
